frame,timestamp,gripL_ow,gripL_ox,gripL_oy,gripL_oz,gripL_px,gripL_py,gripL_pz,gripR_ow,gripR_ox,gripR_oy,gripR_oz,gripR_px,gripR_py,gripR_pz,clutch,gripL_jaw_p,gripL_jaw_f,gripR_jaw_p,gripR_jaw_f,omniL_ow,omniL_ox,omniL_oy,omniL_oz,omniL_px,omniL_py,omniL_pz,omniR_ow,omniR_ox,omniR_oy,omniR_oz,omniR_px,omniR_py,omniR_pz,omnil_fx,omnil_fy,omnil_fz,omnir_fx,omnir_fy,omnir_fz
46,1555103291,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.250046,0.506667,0.767448,-0.302967,0.100319,-0.0648217,-0.111906,1,0.599963,0.00655047,0.599473,0.00334688,0.111156,0.186331,0.912227,0.347515,-35.5863,-100.631,-35.6113,-0.0346012,0.715917,-0.694762,0.0597604,0.276051,-134.445,-0.516863,1.23826,-12.3851,-1.79921,0,0,0
47,1555103300,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.25102,0.507275,0.767934,-0.299897,0.100401,-0.0647747,-0.111897,1,0.599963,0.00675132,0.599636,0.00346739,0.111709,0.186263,0.912348,0.347057,-35.5713,-100.578,-35.6674,0.0429178,-0.701362,0.709785,-0.0495428,-2.13934,-134.445,-0.530272,1.21373,-12.4707,-1.70771,0,0,0
48,1555103322,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.254329,0.511632,0.769048,-0.286555,0.100825,-0.0645926,-0.111853,1,0.599963,0.00675132,0.600126,0.00218196,0.111754,0.184481,0.913541,0.344849,-35.7198,-100.526,-35.7676,0.0612889,-0.670217,0.739178,-0.0258771,-6.56269,-134.383,-0.436489,1.45582,-12.5563,-1.54452,0,0,0
49,1555103325,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.255246,0.513766,0.769098,-0.281748,0.100988,-0.0645355,-0.111834,1,0.599963,0.00679148,0.599963,0.00230247,0.111754,0.184481,0.913541,0.344849,-35.7198,-100.526,-35.7676,0.0612889,-0.670217,0.739178,-0.0258771,-6.56269,-134.383,-0.436489,1.45582,-12.5563,-1.54452,0,0,0
50,1555103340,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.256667,0.51845,0.768762,-0.272646,0.101313,-0.0644341,-0.111796,1,0.599963,0.00679148,0.599963,0.00310586,0.112147,0.183616,0.913749,0.344631,-35.8288,-100.526,-35.797,0.0844641,-0.636401,0.766713,0.00325852,-10.4513,-134.167,-0.244111,1.63353,-12.5563,-1.49657,0,0,0
51,1555103351,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.256667,0.51845,0.768762,-0.272646,0.101313,-0.0644341,-0.111796,1,0.599963,0.00679148,0.599963,0.00310586,0.111986,0.182729,0.914271,0.34377,-35.9378,-100.526,-35.8265,0.0844641,-0.636401,0.766713,0.00325852,-10.4513,-134.167,-0.244111,1.8112,-12.5563,-1.44847,0,0,0
52,1555103367,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.257856,0.525724,0.767475,-0.260973,0.10178,-0.0643043,-0.111743,1,0.599963,0.00679148,0.600289,0.00246315,0.11164,0.180181,0.914875,0.34362,-36.3304,-100.531,-36.1025,0.110211,-0.599045,0.792406,0.0330361,-13.5621,-133.452,0.424835,2.05435,-12.5535,-1.29063,0,0,0
53,1555103380,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.258162,0.536876,0.764244,-0.247077,0.102425,-0.0641455,-0.111665,1,0.599963,0.00711284,0.599799,0.00230247,0.111566,0.179721,0.91482,0.344032,-36.4791,-100.533,-36.1998,0.125722,-0.564393,0.814197,0.0523289,-15.5009,-132.392,1.75424,2.69344,-12.5452,-0.839953,0,0,0
54,1555103390,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.257921,0.541475,0.762582,-0.242385,0.102673,-0.0640877,-0.111633,1,0.599963,0.00739403,0.599963,0.00206145,0.111758,0.178959,0.915046,0.343765,-36.6964,-100.533,-36.26,0.131553,-0.55027,0.82239,0.0597617,-16.1809,-131.924,2.22881,3.04766,-12.5452,-0.741858,0,0,0
55,1555103409,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.256471,0.554556,0.757043,-0.231463,0.103323,-0.0639516,-0.111539,1,0.599963,0.00667098,0.600453,0.00105721,0.109584,0.17749,0.915738,0.343383,-36.899,-100.534,-36.3728,0.140327,-0.523499,0.83737,0.0711895,-17.5281,-130.711,2.93618,3.37787,-12.5425,-0.557925,0,0,0
56,1555103421,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.255487,0.560784,0.754057,-0.227259,0.10361,-0.0639027,-0.111494,1,0.599963,0.00671115,0.600289,0.000655514,0.108999,0.17727,0.915808,0.343496,-36.899,-100.534,-36.3728,0.144508,-0.50509,0.847353,0.0774216,-18.3523,-129.613,3.31892,3.37787,-12.5425,-0.557925,0,0,0
57,1555103440,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.252694,0.574967,0.74656,-0.219562,0.104226,-0.0638204,-0.11138,1,0.599963,0.00683165,0.600289,0.000535005,0.10317,0.175274,0.916727,0.34387,-36.899,-100.534,-36.3728,0.146308,-0.493143,0.853768,0.0805254,-18.8267,-128.709,3.73869,3.37787,-12.5425,-0.557925,0,0,0
58,1555103450,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.251168,0.581722,0.742693,-0.216614,0.104503,-0.0637925,-0.111321,1,0.599963,0.00630945,0.600453,-0.000188049,0.101412,0.174614,0.916923,0.344205,-36.8844,-100.536,-36.4251,0.14886,-0.479139,0.86106,0.0827127,-19.4115,-127.539,4.48107,3.35403,-12.5398,-0.472658,0,0,0
59,1555103460,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.249239,0.589632,0.73795,-0.213643,0.104817,-0.0637614,-0.111243,1,0.599963,0.00671115,0.600943,-0.00119229,0.0995004,0.173939,0.916512,0.346195,-36.8677,-100.429,-36.4849,0.153291,-0.455864,0.872574,0.0854731,-20.4695,-125.004,6.75667,3.32681,-12.7142,-0.375279,0,0,0
