frame,timestamp,gripL_ow,gripL_ox,gripL_oy,gripL_oz,gripL_px,gripL_py,gripL_pz,gripR_ow,gripR_ox,gripR_oy,gripR_oz,gripR_px,gripR_py,gripR_pz,clutch,gripL_jaw_p,gripL_jaw_f,gripR_jaw_p,gripR_jaw_f,omniL_ow,omniL_ox,omniL_oy,omniL_oz,omniL_px,omniL_py,omniL_pz,omniR_ow,omniR_ox,omniR_oy,omniR_oz,omniR_px,omniR_py,omniR_pz,omnil_fx,omnil_fy,omnil_fz,omnir_fx,omnir_fy,omnir_fz
43,1516914995,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.222519,0.748537,0.582767,-0.224856,0.0998206,-0.0661277,-0.111309,1,0.599963,-0.000760409,0.599963,0.000735853,-0.0755284,0.0607845,0.954574,0.281762,53.3014,-96.3723,-17.8953,0.238941,0.0175447,0.929146,0.281579,9.90146,-94.4408,-10.1386,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
44,1516915000,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.230466,0.755861,0.569103,-0.227334,0.0996999,-0.0661798,-0.111196,1,0.599963,-7.75248e-05,0.599963,0.000494835,-0.0749672,0.0604896,0.954616,0.281832,53.3014,-96.3723,-17.8953,0.238025,0.0176863,0.930182,0.278914,10.6669,-94.2914,-9.44075,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
45,1516915020,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.233749,0.759148,0.562986,-0.228261,0.0996295,-0.0661863,-0.111145,1,0.599963,0.000163493,0.599799,0.00117772,-0.0755284,0.0607845,0.954574,0.281762,53.3014,-96.3723,-17.8953,0.236875,0.0175399,0.930929,0.277406,11.0885,-94.2042,-9.04272,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
46,1516915042,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.240538,0.766894,0.548883,-0.229658,0.0993923,-0.0661398,-0.111024,1,0.599963,4.29841e-05,0.599799,0.00141874,-0.0755284,0.0607845,0.954574,0.281762,53.3014,-96.3723,-17.8953,0.234428,0.0182947,0.93266,0.273594,13.0076,-93.9258,-8.12637,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
47,1516915068,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.242637,0.769832,0.5438,-0.229712,0.0992565,-0.0660906,-0.110976,1,0.599963,-0.000198034,0.599963,0.00137857,-0.0755284,0.0607845,0.954574,0.281762,53.3014,-96.3723,-17.8953,0.232507,0.0193398,0.933516,0.272239,14.3061,-93.8104,-7.70398,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
48,1516915075,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.243636,0.771402,0.541182,-0.229569,0.0991657,-0.0660531,-0.11095,1,0.599963,-0.000398882,0.599799,0.00174009,-0.0755284,0.0607845,0.954574,0.281762,53.3014,-96.3723,-17.8953,0.231009,0.0194547,0.934442,0.270322,15.2657,-93.7284,-7.41924,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
49,1516915083,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.243901,0.771867,0.540429,-0.229498,0.0991359,-0.0660402,-0.110942,1,0.599963,-7.75248e-05,0.599963,0.00129823,-0.0755403,0.0606471,0.954757,0.281166,53.3014,-96.3723,-17.8953,0.229749,0.019508,0.934938,0.269677,16.2953,-93.6453,-7.14716,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
50,1516915089,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.24458,0.773201,0.538327,-0.229228,0.0990382,-0.0659998,-0.110918,1,0.599963,-0.00068007,0.599799,0.000655514,-0.0755284,0.0607845,0.954574,0.281762,53.3014,-96.3723,-17.8953,0.229062,0.0193866,0.935291,0.269047,17.1297,-93.5611,-6.86066,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
51,1516915113,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.245549,0.776966,0.533114,-0.227636,0.098645,-0.065825,-0.110848,1,0.599963,-0.000318543,0.600126,0.000454666,-0.0761017,0.0609416,0.954714,0.281096,53.3014,-96.3723,-17.8953,0.227296,0.0183326,0.936036,0.268023,19.2925,-93.2982,-6.2039,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
52,1516915119,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.245354,0.778415,0.531535,-0.226589,0.0984196,-0.0657171,-0.11081,1,0.599963,-0.000157864,0.599799,0.000816192,-0.0755284,0.0607845,0.954574,0.281762,53.3014,-96.3723,-17.8953,0.226849,0.0181658,0.936391,0.267174,20.0575,-93.1815,-6.03577,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
53,1516915129,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.245354,0.778415,0.531535,-0.226589,0.0984196,-0.0657171,-0.11081,1,0.599963,-0.000157864,0.599799,0.000816192,-0.0755284,0.0607845,0.954574,0.281762,53.3014,-96.3723,-17.8953,0.226091,0.0173429,0.936417,0.267777,21.2464,-93.0802,-5.76076,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
54,1516915155,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.242999,0.781022,0.530321,-0.222971,0.0977725,-0.0653769,-0.110685,1,0.599963,-0.000358712,0.599963,0.000896532,-0.0760895,0.0610794,0.954531,0.281693,53.3014,-96.3723,-17.8953,0.22493,0.0157455,0.936696,0.267879,23.1607,-92.8325,-5.22812,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
55,1516915159,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.241542,0.781597,0.530781,-0.221441,0.0975139,-0.0652326,-0.110632,1,0.599963,-0.000117694,0.599963,0.000575175,-0.0754794,0.0612594,0.954579,0.281654,53.3014,-96.3723,-17.8953,0.225696,0.014127,0.936559,0.267803,24.0343,-92.714,-4.87496,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
56,1516915183,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.238562,0.782809,0.531443,-0.218786,0.0969662,-0.0649316,-0.110509,1,0.599963,4.29841e-05,0.599963,0.00117772,-0.0755284,0.0607845,0.954574,0.281762,53.3014,-96.3723,-17.8953,0.226342,0.0114615,0.936579,0.267316,25.5315,-92.4582,-4.08978,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
57,1516915191,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.238562,0.782809,0.531443,-0.218786,0.0969662,-0.0649316,-0.110509,1,0.599963,4.29841e-05,0.599963,0.00117772,-0.0755284,0.0607845,0.954574,0.281762,53.3014,-96.3723,-17.8953,0.226899,0.0097609,0.936649,0.266666,26.3053,-92.2385,-3.5787,-4.80322,-0.36676,2.60342,-3.57472,22.0845,10.421
