frame,timestamp,gripL_ow,gripL_ox,gripL_oy,gripL_oz,gripL_px,gripL_py,gripL_pz,gripR_ow,gripR_ox,gripR_oy,gripR_oz,gripR_px,gripR_py,gripR_pz,clutch,gripL_jaw_p,gripL_jaw_f,gripR_jaw_p,gripR_jaw_f,omniL_ow,omniL_ox,omniL_oy,omniL_oz,omniL_px,omniL_py,omniL_pz,omniR_ow,omniR_ox,omniR_oy,omniR_oz,omniR_px,omniR_py,omniR_pz,omnil_fx,omnil_fy,omnil_fz,omnir_fx,omnir_fy,omnir_fz
246,1554105605,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0211689,0.686049,0.704169,-0.181754,0.0917185,-0.0597504,-0.0980152,1,0.595226,-0.00369279,-0.286015,-0.0654637,-0.0351567,-0.107238,0.946707,0.301679,21.0494,-94.4048,-13.707,-0.0314987,-0.132575,0.982301,0.128516,-2.28156,-33.6804,37.144,-3.26559,-0.909065,0.859995,10.7687,6.91962,7.01649
247,1554105610,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0212335,0.686035,0.704158,-0.181841,0.0919536,-0.0598319,-0.0981878,1,0.595226,-0.00365262,-0.285689,-0.0656646,-0.0391233,-0.11589,0.946808,0.297646,21.4876,-93.6687,-13.3499,-0.0307624,-0.131037,0.982409,0.129446,-2.53187,-33.8789,36.8824,-3.91171,-1.74978,0.763363,11.1791,7.13596,7.30137
248,1554105620,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0212841,0.686025,0.704149,-0.18191,0.0921732,-0.0599114,-0.0983457,1,0.595226,-0.00349194,-0.286342,-0.0664278,-0.0421062,-0.123435,0.947242,0.292784,22.0061,-92.9112,-12.9006,-0.0285508,-0.129547,0.982371,0.131721,-2.86316,-34.0236,36.4296,-4.62605,-2.94965,0.18119,11.5871,7.45961,7.72769
249,1554105644,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0213808,0.686003,0.704134,-0.182036,0.0926331,-0.0600831,-0.0986727,1,0.595226,-0.00309025,-0.285689,-0.0657851,-0.0445945,-0.130944,0.947568,0.288062,22.5421,-92.131,-12.3511,-0.0268996,-0.12596,0.982585,0.133928,-3.35813,-34.2977,35.7987,-6.3449,-5.456,-1.44678,12.668,7.76899,8.99482
250,1554105653,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0214265,0.685994,0.704125,-0.182099,0.0928434,-0.0601809,-0.0988312,1,0.595226,-0.00321076,-0.287159,-0.0665483,-0.0474393,-0.145697,0.948354,0.277753,23.6928,-90.4741,-11.6776,-0.0268158,-0.12489,0.982669,0.134335,-3.43881,-34.3776,35.6035,-7.87503,-7.66495,-2.38966,12.9339,8.14227,9.49419
251,1554105663,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0214659,0.685988,0.704116,-0.182156,0.0930364,-0.0602686,-0.0989742,1,0.595226,-0.00305008,-0.286505,-0.0628527,-0.0485535,-0.154158,0.948208,0.273457,24.1518,-89.6327,-11.6933,-0.0260328,-0.123211,0.982699,0.135805,-3.4326,-34.5871,35.2352,-8.22046,-8.15688,-2.54467,13.0654,8.27244,9.81235
252,1554105673,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0215065,0.685981,0.704106,-0.182215,0.0932582,-0.0603665,-0.0991355,1,0.595226,-0.00333127,-0.285852,-0.064339,-0.0496026,-0.162364,0.947637,0.270485,24.4099,-88.8565,-11.7303,-0.0254332,-0.122786,0.982499,0.137738,-3.50953,-34.8783,34.841,-8.96871,-9.52825,-2.519,13.0553,8.6139,10.4126
253,1554105694,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.02157,0.68597,0.704092,-0.182306,0.0936577,-0.0605305,-0.0994274,1,0.595226,-0.00393381,-0.285852,-0.0653834,-0.0519261,-0.171558,0.946747,0.267472,24.6648,-87.9732,-11.7874,-0.0252104,-0.121602,0.982569,0.138332,-3.58689,-35.136,34.4895,-9.80494,-12.2333,-2.36557,13.3068,9.50862,11.6282
254,1554105702,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0215969,0.685965,0.704086,-0.182343,0.0938472,-0.0606062,-0.0995711,1,0.595226,-0.00365262,-0.286015,-0.0660261,-0.0566329,-0.191475,0.944958,0.2592,24.7568,-86.6058,-11.623,-0.0234858,-0.119938,0.982733,0.138921,-4.16039,-35.4378,33.9756,-9.94051,-13.9006,-2.54299,13.5694,9.87459,12.1335
255,1554105713,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0216234,0.685959,0.704081,-0.18238,0.0940489,-0.0606869,-0.0997247,1,0.595226,-0.00393381,-0.286015,-0.0662671,-0.0590124,-0.199739,0.944,0.255902,24.6914,-86.2187,-11.619,-0.0221547,-0.119263,0.982957,0.138134,-4.57392,-35.4511,33.8587,-9.95483,-14.4621,-2.63362,14.2416,10.0006,12.4658
256,1554105733,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0216686,0.68595,0.704072,-0.182442,0.0944539,-0.0608625,-0.100017,1,0.595226,-0.00357228,-0.286015,-0.0654236,-0.0626294,-0.211388,0.942677,0.250503,24.5558,-85.9501,-11.6414,-0.0203001,-0.118521,0.983205,0.137289,-5.1493,-35.5092,33.5845,-9.73441,-15.4435,-2.60106,15.5881,9.96131,12.8812
257,1554105742,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0216876,0.685947,0.704067,-0.18247,0.0946886,-0.060974,-0.100171,1,0.595226,-0.00373296,-0.285689,-0.0651424,-0.066987,-0.220475,0.941619,0.245473,24.5544,-85.8963,-11.65,-0.0203158,-0.11786,0.983279,0.137324,-5.22496,-35.6492,33.2979,-9.62718,-15.531,-2.60357,15.8535,10.117,13.1033
258,1554105752,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0217006,0.685946,0.704062,-0.182492,0.094904,-0.061076,-0.100305,1,0.595226,-0.00333127,-0.286179,-0.0665885,-0.066987,-0.220475,0.941619,0.245473,24.5544,-85.8963,-11.65,-0.0203158,-0.11786,0.983279,0.137324,-5.22496,-35.6492,33.2979,-9.62718,-15.531,-2.60357,15.8535,10.117,13.1033
259,1554105773,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0217231,0.685944,0.704053,-0.18253,0.0953493,-0.0612781,-0.100573,1,0.595226,-0.0038133,-0.286342,-0.0643791,-0.0712812,-0.234724,0.940291,0.235958,24.9493,-85.8853,-11.6585,-0.019105,-0.116665,0.983522,0.136783,-5.7155,-35.8897,33.0396,-9.83503,-15.6186,-2.55656,16.3715,10.7372,13.9803
260,1554105789,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0217436,0.685943,0.704045,-0.182566,0.095863,-0.0615012,-0.100858,1,0.595226,-0.00337144,-0.286669,-0.06458,-0.0726197,-0.243882,0.939207,0.230516,25.7898,-85.4094,-11.3719,-0.0166132,-0.116143,0.983813,0.135453,-6.62372,-35.6875,32.9311,-10.9357,-15.8656,-2.70331,17.5853,10.6548,14.0483
261,1554105813,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0217475,0.685943,0.704043,-0.182574,0.0960982,-0.0616075,-0.100972,1,0.595226,-0.0032911,-0.286505,-0.0638168,-0.0728299,-0.248834,0.938425,0.228331,26.2207,-85.0197,-11.1742,-0.0161595,-0.116044,0.983922,0.134795,-6.78584,-35.435,32.8246,-11.6387,-16.4122,-3.04296,18.2568,10.4076,14.1683
262,1554105822,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0217487,0.685945,0.704037,-0.182585,0.0965689,-0.0618293,-0.101163,1,0.595226,-0.00365262,-0.286505,-0.0654637,-0.0731523,-0.254061,0.937708,0.225402,26.5009,-84.4914,-11.0887,-0.0167731,-0.115427,0.984054,0.134288,-6.70244,-35.3845,32.807,-12.341,-17.0474,-3.36511,18.5211,9.99597,14.342
263,1554105834,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0217393,0.68595,0.704033,-0.182583,0.0968136,-0.0619407,-0.101241,1,0.595226,-0.00401415,-0.286505,-0.0645398,-0.0741188,-0.266995,0.935532,0.219089,26.901,-83.0294,-11.0833,-0.0180504,-0.114348,0.984213,0.133881,-6.53898,-35.536,32.8733,-13.4499,-20.2917,-3.51333,18.1187,10.1606,14.2626
264,1554105855,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0217035,0.685966,0.704025,-0.18256,0.0973765,-0.0621559,-0.101385,1,0.595226,-0.00276889,-0.286505,-0.0655441,-0.0756468,-0.279367,0.932935,0.214156,26.8164,-82.3873,-11.1892,-0.018511,-0.113913,0.984244,0.133959,-6.54226,-35.7886,32.9741,-13.5336,-20.9895,-3.36872,18.123,10.49,14.131
265,1554105859,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0216965,0.685969,0.704024,-0.182555,0.0974758,-0.0621909,-0.101408,1,0.595226,-0.00337144,-0.286669,-0.0652227,-0.076198,-0.28474,0.93186,0.211551,26.6314,-82.3758,-11.1039,-0.018924,-0.113325,0.984376,0.133427,-6.54226,-35.7886,32.9741,-13.0104,-21.3571,-3.47968,18.124,10.5724,14.0982
266,1554105882,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0216463,0.685988,0.704017,-0.182516,0.0981423,-0.0624069,-0.10153,1,0.595226,-0.00349194,-0.285035,-0.0674722,-0.0754784,-0.289683,0.93088,0.209404,26.245,-82.4293,-11.0288,-0.0201816,-0.112081,0.98453,0.133159,-6.12771,-35.7381,32.967,-12.3806,-21.2699,-3.60209,17.9891,10.5724,14.0939
267,1554105891,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0216205,0.685998,0.704013,-0.182496,0.098382,-0.0624706,-0.101555,1,0.595226,-0.00361245,-0.286505,-0.0655842,-0.0757104,-0.29652,0.929277,0.206851,25.7257,-82.3758,-10.9532,-0.0212844,-0.111017,0.984585,0.133475,-5.79658,-35.7381,32.9768,-11.5341,-21.3571,-3.72533,16.9086,10.49,14.0938
268,1554105905,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0215617,0.686017,0.70401,-0.182443,0.0987278,-0.0625449,-0.101568,1,0.595226,-0.00305008,-0.285525,-0.0659859,-0.0766606,-0.29918,0.928723,0.205153,25.5796,-82.12,-11.0343,-0.021948,-0.110554,0.984609,0.133574,-5.71379,-35.7381,32.9792,-11.5341,-21.3571,-3.72533,16.9086,10.49,14.0938
269,1554105915,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,-0.0214804,0.686041,0.70401,-0.182363,0.0990878,-0.0626057,-0.101558,1,0.595226,-0.00325093,-0.285689,-0.0671107,-0.0773717,-0.301927,0.92796,0.204313,25.6553,-81.3256,-10.9773,-0.0219934,-0.110436,0.984694,0.133036,-5.87479,-35.9149,32.8177,0,0,0,0,0,0
270,1554105932,-0.0209112,0.666382,0.673962,-0.318235,-0.142593,-0.0851829,-0.0904604,-0.0211452,0.686256,0.703886,-0.182071,0.0997848,-0.0627153,-0.101489,1,0.595226,-0.00405432,-0.286015,-0.0655441,-0.0845724,-0.308787,0.925955,0.200263,26.3885,-79.2582,-10.5683,-0.0177995,-0.110532,0.984973,0.131506,-8.17985,-35.9712,32.4752,0,0,0,0,0,0
271,1554105940,-0.0212675,0.666992,0.673227,-0.31849,-0.142602,-0.0851862,-0.090433,-0.0202481,0.686873,0.703419,-0.181651,0.100071,-0.0627843,-0.101459,1,0.595226,-0.00377313,-0.285035,-0.0670303,-0.0845724,-0.308787,0.925955,0.200263,26.3885,-79.2582,-10.5683,-0.0144869,-0.109527,0.98514,0.1315,-9.58252,-35.9207,32.393,0,0,0,0,0,0
272,1554105972,-0.0218165,0.668028,0.671948,-0.318981,-0.142615,-0.0851791,-0.0904035,-0.0186336,0.687839,0.702666,-0.181083,0.10031,-0.0628523,-0.101449,1,0.595552,-0.00349194,-0.285689,-0.0666688,-0.0939867,-0.31735,0.923448,0.194165,27.688,-76.6785,-10.0105,-0.0103907,-0.107568,0.985447,0.131208,-11.3956,-35.9521,32.2538,0,0,0,0,0,0
273,1554105976,-0.0240057,0.670167,0.668418,-0.321739,-0.142675,-0.0851485,-0.0902757,-0.0135222,0.69104,0.700195,-0.178908,0.100659,-0.0629421,-0.101495,1,0.595389,-0.00349194,-0.286342,-0.0657047,-0.104418,-0.329615,0.919861,0.185222,29.3797,-73.8051,-8.85356,-0.0033079,-0.102926,0.98546,0.135141,-14.3216,-36.7558,31.4745,0,0,0,0,0,0
274,1554105986,-0.0255615,0.67075,0.666971,-0.323405,-0.142713,-0.0851271,-0.0902002,-0.0105613,0.692965,0.698642,-0.177729,0.100762,-0.0629627,-0.10154,1,0.595552,-0.00373296,-0.286179,-0.0655441,-0.108058,-0.33495,0.918574,0.179872,30.1028,-72.4398,-8.25585,-0.000537845,-0.10126,0.98534,0.137302,-15.7761,-37.4203,31.0579,0,0,0,0,0,0
275,1554106006,-0.031807,0.671642,0.662834,-0.329449,-0.142859,-0.085042,-0.0899218,-0.00315547,0.698094,0.694045,-0.175942,0.101003,-0.0630231,-0.10162,1,0.595062,-0.0032911,-0.285852,-0.0662269,-0.116201,-0.346969,0.914742,0.171339,31.7775,-70.0767,-7.72925,0.00765316,-0.098227,0.9853,0.139562,-19.8411,-38.2157,30.3795,0,0,0,0,0,0
276,1554106016,-0.0357717,0.671688,0.660756,-0.333101,-0.142953,-0.0849941,-0.0897545,-8.81916e-05,0.700437,0.691819,-0.175428,0.101159,-0.0630648,-0.101661,1,0.595389,-0.00296974,-0.286669,-0.0644997,-0.119718,-0.352542,0.912573,0.169091,32.1584,-69.5903,-7.88439,0.0112892,-0.0961189,0.985427,0.139886,-21.8655,-38.3892,30.0064,0,0,0,0,0,0
277,1554106026,-0.0394923,0.671589,0.658913,-0.336516,-0.143038,-0.0849561,-0.0896073,0.00183463,0.702023,0.6903,-0.175063,0.101299,-0.0630978,-0.101695,1,0.595389,-0.00401415,-0.287649,-0.0627724,-0.121496,-0.357291,0.910789,0.167469,32.2536,-69.5283,-8.09366,0.0125613,-0.0931628,0.985591,0.140616,-23.5416,-38.3396,29.5088,0,0,0,0,0,0
278,1554106037,-0.0443953,0.671312,0.656547,-0.341049,-0.14314,-0.0849162,-0.0894323,0.003981,0.703744,0.688699,-0.174421,0.101501,-0.0631426,-0.10174,1,0.595226,-0.00341161,-0.286832,-0.0622903,-0.123244,-0.361094,0.90939,0.165623,32.167,-69.5568,-8.18324,0.0126618,-0.0901949,0.985791,0.141138,-24.3289,-38.2286,29.1978,0,0,0,0,0,0
279,1554106055,-0.0553081,0.670393,0.651356,-0.351069,-0.143323,-0.0848467,-0.0891104,0.00793513,0.706379,0.686408,-0.172658,0.101948,-0.0632518,-0.101851,1,0.595226,-0.00389364,-0.286832,-0.0630134,-0.125725,-0.366962,0.907502,0.16116,31.6484,-69.7141,-8.0354,0.00745953,-0.0845552,0.985977,0.143682,-24.2524,-38.5226,28.5772,0,0,0,0,0,0
280,1554106066,-0.0616656,0.669686,0.648388,-0.356807,-0.143406,-0.0848104,-0.088955,0.0102291,0.707484,0.685492,-0.171649,0.102193,-0.0633285,-0.10193,1,0.595389,-0.00365262,-0.287159,-0.0624912,-0.127377,-0.368299,0.906961,0.15985,31.3819,-69.6617,-7.99784,0.00526703,-0.0827292,0.98593,0.145158,-23.8252,-38.7751,28.4421,0,0,0,0,0,0
281,1554106087,-0.0676954,0.668905,0.645569,-0.362249,-0.143472,-0.0847773,-0.0888183,0.0124912,0.708322,0.684814,-0.170744,0.102414,-0.0634082,-0.102017,1,0.595552,-0.00525941,-0.286832,-0.0620493,-0.128032,-0.369153,0.906805,0.158233,30.9668,-69.2948,-8.0215,0.00395896,-0.0814098,0.985816,0.14671,-23.5619,-39.2093,28.3005,0,0,0,0,0,0
282,1554106093,-0.0802167,0.666902,0.639855,-0.373352,-0.143595,-0.0847052,-0.0885044,0.017878,0.709792,0.683653,-0.168802,0.102864,-0.0635893,-0.102237,1,0.595226,-0.00377313,-0.287322,-0.0624912,-0.129016,-0.369476,0.906793,0.156743,30.057,-68.3006,-8.13677,0.00318468,-0.0804377,0.985682,0.14816,-23.2968,-40.0374,28.1393,0,0,0,0,0,0
283,1554106107,-0.0859999,0.665815,0.637273,-0.378387,-0.143645,-0.0846693,-0.0883359,0.0198312,0.710249,0.683286,-0.168149,0.103005,-0.0636479,-0.102315,1,0.595062,-0.00413466,-0.287159,-0.0618083,-0.129022,-0.36952,0.906856,0.156272,29.6284,-67.6738,-8.24298,0.00219724,-0.0798925,0.985651,0.148676,-23.0461,-40.5932,28.0972,0,0,0,0,0,0
284,1554106127,-0.0955947,0.663819,0.633035,-0.386617,-0.143675,-0.0846169,-0.0879971,0.0251307,0.711238,0.682498,-0.166452,0.103327,-0.0637899,-0.102535,1,0.595226,-0.00389364,-0.286996,-0.0628527,-0.128947,-0.370682,0.906436,0.156021,28.903,-66.423,-8.4916,-0.000896496,-0.0777648,0.985595,0.150182,-22.2035,-41.4289,27.8848,0,0,0,0,0,0
285,1554106133,-0.100032,0.662811,0.631117,-0.390342,-0.143669,-0.0845909,-0.087783,0.0280042,0.711564,0.682241,-0.165652,0.103464,-0.0638645,-0.102662,1,0.595226,-0.00337144,-0.286996,-0.0624108,-0.128473,-0.371669,0.906007,0.15655,28.6661,-65.6951,-8.67697,-0.00266217,-0.0769802,0.985629,0.150343,-21.6191,-41.861,27.7711,0,0,0,0,0,0
286,1554106143,-0.103969,0.661917,0.629388,-0.393608,-0.143643,-0.0845639,-0.0875557,0.0306062,0.711622,0.682266,-0.164832,0.10357,-0.0639321,-0.102789,1,0.595226,-0.00353211,-0.286505,-0.0629732,-0.128728,-0.37297,0.905527,0.156023,28.5884,-64.7559,-8.73252,-0.00425344,-0.0763681,0.985555,0.1511,-21.116,-42.2926,27.646,0,0,0,0,0,0
287,1554106168,-0.109761,0.660541,0.626825,-0.398408,-0.143563,-0.0845084,-0.0870963,0.0354628,0.71136,0.682671,-0.16331,0.103675,-0.0640331,-0.10301,1,0.595552,-0.00425517,-0.287649,-0.0615271,-0.130072,-0.377162,0.903617,0.155906,28.7263,-62.4339,-8.71926,-0.00532921,-0.0754672,0.985699,0.15058,-20.778,-43.2712,27.5331,0,0,0,0,0,0
288,1554106172,-0.111114,0.660194,0.626223,-0.399553,-0.143537,-0.0844898,-0.0869488,0.0390092,0.711027,0.683167,-0.161867,0.103692,-0.0640799,-0.103152,1,0.595226,-0.00437568,-0.286832,-0.0624912,-0.129968,-0.379905,0.902445,0.156117,28.7944,-61.3016,-8.71739,-0.00438518,-0.0758739,0.985691,0.150455,-20.9343,-43.6144,27.4719,0,0,0,0,0,0
289,1554106187,-0.113144,0.659674,0.625314,-0.401261,-0.143498,-0.0844569,-0.0866739,0.0422718,0.710718,0.683668,-0.160283,0.10369,-0.0641107,-0.10327,1,0.595226,-0.00361245,-0.286996,-0.0616878,-0.130307,-0.38269,0.901083,0.1569,28.9056,-60.4869,-8.85219,-0.00255371,-0.0761653,0.98583,0.149438,-21.4146,-44.323,27.3936,0,0,0,0,0,0
290,1554106207,-0.11685,0.658816,0.623452,-0.404493,-0.143469,-0.0844092,-0.0859778,0.0468467,0.71068,0.68408,-0.1574,0.103718,-0.0641497,-0.103463,1,0.595226,-0.00377313,-0.287322,-0.0617279,-0.128197,-0.388852,0.898253,0.159688,28.8659,-59.7034,-9.0708,0.000836488,-0.0769425,0.985952,0.148248,-22.2726,-44.9139,27.0566,0,0,0,0,0,0
291,1554106217,-0.117435,0.658711,0.623109,-0.405022,-0.143471,-0.0844059,-0.0858717,0.048548,0.710875,0.684037,-0.156184,0.103762,-0.0641803,-0.103573,1,0.595226,-0.00377313,-0.286669,-0.061969,-0.127122,-0.39117,0.89723,0.160636,28.7972,-59.6523,-9.07711,0.00220282,-0.0765996,0.986133,0.147207,-22.4967,-45.132,26.8822,0,0,0,0,0,0
292,1554106226,-0.119759,0.658559,0.621487,-0.407076,-0.143476,-0.0843985,-0.0854994,0.0497304,0.711196,0.683841,-0.155205,0.103825,-0.0642216,-0.103688,1,0.595389,-0.00341161,-0.286342,-0.062451,-0.12667,-0.393237,0.896212,0.161628,28.7409,-59.6374,-9.01384,0.00232041,-0.0764659,0.986283,0.146268,-22.713,-45.3274,26.6436,0,0,0,0,0,0
293,1554106248,-0.124842,0.658648,0.617351,-0.411674,-0.143454,-0.0843929,-0.0849937,0.0505097,0.711888,0.683289,-0.154209,0.10397,-0.0643238,-0.10392,1,0.595062,-0.0028894,-0.287486,-0.0611656,-0.125954,-0.396333,0.894819,0.162343,28.7535,-59.6737,-8.94424,0.00321165,-0.0763195,0.986581,0.144303,-22.7715,-45.7562,26.4491,0,0,0,0,0,0
294,1554106257,-0.126707,0.658688,0.615801,-0.413358,-0.143442,-0.0843939,-0.0848768,0.050106,0.712351,0.682851,-0.15414,0.104038,-0.0643783,-0.104047,1,0.595226,-0.00445602,-0.287322,-0.0617681,-0.126,-0.396775,0.894549,0.162714,28.7535,-59.6737,-8.94424,0.00229994,-0.0768398,0.986672,0.143417,-22.9218,-45.9961,26.3463,0,0,0,0,0,0
295,1554106267,-0.129668,0.658784,0.613246,-0.416075,-0.143433,-0.0844015,-0.0847013,0.0494831,0.71273,0.682493,-0.154178,0.104096,-0.0644257,-0.10416,1,0.595389,-0.00393381,-0.287159,-0.0609647,-0.126276,-0.397625,0.893982,0.163539,28.819,-59.6737,-8.95608,0.00159222,-0.0773838,0.986762,0.142514,-23.1498,-46.1845,26.2158,0,0,0,0,0,0
296,1554106284,-0.134006,0.659084,0.609018,-0.420415,-0.143449,-0.0844308,-0.0844313,0.0479773,0.713128,0.682176,-0.154216,0.104216,-0.0645173,-0.104369,1,0.595226,-0.00357228,-0.286996,-0.0626519,-0.126442,-0.397434,0.89403,0.163614,28.6814,-59.5714,-8.9688,-1.71553e-05,-0.0792537,0.986718,0.141794,-23.6028,-46.5096,25.9358,0,0,0,0,0,0
297,1554106294,-0.13556,0.659245,0.607385,-0.422022,-0.143462,-0.0844548,-0.0843348,0.0471756,0.713183,0.682144,-0.154349,0.104275,-0.0645601,-0.104457,1,0.595062,-0.00305008,-0.287812,-0.0628125,-0.126221,-0.397104,0.894132,0.164024,28.606,-59.4179,-9.01172,-0.000925655,-0.0799565,0.986644,0.141912,-23.7431,-46.8571,25.7571,0,0,0,0,0,0
298,1554106307,-0.136544,0.659443,0.606238,-0.423044,-0.143469,-0.0844769,-0.0842563,0.0464284,0.713165,0.682168,-0.154555,0.104332,-0.0646038,-0.104546,1,0.595226,-0.0032911,-0.287322,-0.0602818,-0.126209,-0.396354,0.894561,0.16351,28.5485,-59.0664,-8.95564,-0.00183273,-0.0806585,0.986569,0.142027,-23.8895,-47.3586,25.6303,0,0,0,0,0,0
299,1554106327,-0.138125,0.659741,0.604544,-0.424487,-0.143473,-0.0845022,-0.0840688,0.0452355,0.712946,0.682351,-0.155108,0.104439,-0.0646858,-0.104745,1,0.594899,-0.0032911,-0.287486,-0.0605229,-0.127087,-0.396365,0.894953,0.160636,28.6551,-58.0435,-8.36048,-0.00384025,-0.0820487,0.986517,0.141554,-24.3749,-49.1875,25.6252,0,0,0,0,0,0
300,1554106336,-0.138522,0.659693,0.604377,-0.42467,-0.143476,-0.0844883,-0.0839649,0.0446875,0.71279,0.682491,-0.155369,0.104491,-0.0647177,-0.104855,1,0.595062,-0.00393381,-0.287486,-0.0607639,-0.128692,-0.395702,0.895388,0.158554,28.7918,-57.4152,-7.97727,-0.00384025,-0.0820487,0.986517,0.141554,-24.3749,-49.1875,25.6252,0,0,0,0,0,0
301,1554106346,-0.13867,0.659574,0.604577,-0.424522,-0.14347,-0.0844586,-0.083844,0.0441713,0.712633,0.682633,-0.155609,0.104534,-0.0647426,-0.104956,1,0.595062,-0.0028894,-0.286996,-0.0602417,-0.12885,-0.396092,0.895342,0.157709,28.8381,-56.8831,-7.71918,-0.00413867,-0.082604,0.986504,0.141316,-24.5317,-49.6335,25.5841,0,0,0,0,0,0
302,1554106357,-0.138563,0.659275,0.605198,-0.424138,-0.143465,-0.0844062,-0.0837014,0.043687,0.712434,0.682815,-0.155864,0.104578,-0.0647642,-0.105076,1,0.595062,-0.00317059,-0.287159,-0.0615271,-0.129234,-0.396814,0.895186,0.156456,28.9468,-56.2993,-7.49391,-0.00463618,-0.0825262,0.986519,0.141241,-24.5093,-50.1116,25.4066,0,0,0,0,0,0
303,1554106375,-0.138871,0.658498,0.60633,-0.423626,-0.143465,-0.0842921,-0.0834094,0.0429922,0.711956,0.683266,-0.156263,0.104661,-0.0648282,-0.105337,1,0.595062,-0.00353211,-0.287486,-0.060322,-0.128207,-0.398658,0.894624,0.155827,28.9569,-55.314,-7.05729,-0.00674462,-0.0823073,0.986368,0.142331,-24.4484,-51.2012,24.9252,0,0,0,0,0,0
304,1554106382,-0.139307,0.658153,0.60671,-0.423475,-0.143467,-0.0842244,-0.0832381,0.0428578,0.711711,0.683484,-0.156461,0.104687,-0.0648598,-0.105444,1,0.595062,-0.00357228,-0.286996,-0.0605229,-0.12737,-0.399294,0.894484,0.15569,29.0183,-54.8637,-6.7156,-0.00679068,-0.0821632,0.986323,0.142724,-24.3404,-51.8884,24.7094,0,0,0,0,0,0
305,1554106397,-0.139823,0.657939,0.606903,-0.423361,-0.143473,-0.084155,-0.0830801,0.0427647,0.711424,0.683732,-0.156709,0.104712,-0.0649028,-0.105587,1,0.595226,-0.00345178,-0.287159,-0.0614066,-0.126511,-0.399907,0.894584,0.154236,29.0275,-54.3283,-6.28115,-0.00725194,-0.0821659,0.986244,0.143247,-24.3058,-52.6021,24.4346,0,0,0,0,0,0
306,1554106417,-0.141132,0.657585,0.607269,-0.422952,-0.14348,-0.0840003,-0.0827921,0.042734,0.710834,0.684215,-0.157287,0.10475,-0.0650061,-0.105916,1,0.595062,-0.00345178,-0.287649,-0.0614468,-0.125225,-0.400404,0.89473,0.153147,29.1467,-53.5378,-5.61532,-0.00782911,-0.0815285,0.98624,0.143608,-24.3185,-53.9475,23.8983,0,0,0,0,0,0
307,1554106425,-0.14198,0.657458,0.607436,-0.422625,-0.143489,-0.0839007,-0.0826261,0.0427774,0.710592,0.684421,-0.157469,0.104765,-0.0650561,-0.106064,1,0.595226,-0.0032911,-0.287812,-0.0604827,-0.124741,-0.400692,0.894736,0.152753,29.1996,-53.2672,-5.31987,-0.00757757,-0.0817579,0.986279,0.14322,-24.3637,-54.5272,23.622,0,0,0,0,0,0
308,1554106448,-0.14198,0.657458,0.607436,-0.422625,-0.143489,-0.0839007,-0.0826261,0.0427943,0.710312,0.684665,-0.157667,0.104785,-0.0651258,-0.106263,1,0.595226,-0.0032911,-0.287812,-0.0601613,-0.122902,-0.401136,0.894761,0.152932,29.2324,-53.1482,-5.13693,-0.00722101,-0.081671,0.986237,0.143579,-24.4007,-54.8973,23.2827,0,0,0,0,0,0
