frame,timestamp,gripL_ow,gripL_ox,gripL_oy,gripL_oz,gripL_px,gripL_py,gripL_pz,gripR_ow,gripR_ox,gripR_oy,gripR_oz,gripR_px,gripR_py,gripR_pz,clutch,gripL_jaw_p,gripL_jaw_f,gripR_jaw_p,gripR_jaw_f,omniL_ow,omniL_ox,omniL_oy,omniL_oz,omniL_px,omniL_py,omniL_pz,omniR_ow,omniR_ox,omniR_oy,omniR_oz,omniR_px,omniR_py,omniR_pz,omnil_fx,omnil_fy,omnil_fz,omnir_fx,omnir_fy,omnir_fz
38,1516772767,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164817,0.677531,0.679139,-0.229255,0.0998084,-0.0660121,-0.11157,1,0.599963,-0.0006399,0.599963,0.00169992,-0.088191,-0.146419,0.955788,0.239276,6.11771,-71.2662,-3.11738,0.240365,-0.0674616,0.945709,0.208107,-32.6349,-65.1938,14.7276,-0.41384,1.08195,-0.157576,6.98589,18.4802,1.15077
39,1516772786,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164808,0.67756,0.679109,-0.229262,0.0998103,-0.0660108,-0.11157,1,0.599963,-0.000439052,0.599963,0.00174009,-0.0883875,-0.14637,0.95577,0.239306,6.18565,-71.2662,-3.11991,0.240365,-0.0674616,0.945709,0.208107,-32.6349,-65.1938,14.7276,-0.41384,1.08195,-0.157576,6.98589,18.4802,1.15077
40,1516772796,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.164588,0.67815,0.678512,-0.229447,0.0998303,-0.0659813,-0.11158,1,0.599963,-0.00068007,0.600126,0.00165976,-0.0889832,-0.146299,0.955892,0.238641,6.18565,-71.2662,-3.11991,0.23976,-0.0675946,0.945862,0.208064,-32.6326,-65.141,14.7146,-0.549726,1.08195,-0.152516,6.98589,18.4802,1.15077
41,1516772814,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.163779,0.680526,0.67602,-0.230342,0.0998675,-0.0659337,-0.11159,1,0.599963,-0.000519391,0.599963,0.000976871,-0.0891646,-0.146027,0.956051,0.238099,6.25359,-71.2662,-3.12247,0.239754,-0.0676089,0.945906,0.207865,-32.6389,-65.0651,14.7501,-0.68561,1.08195,-0.147401,6.98589,18.4802,1.15077
42,1516772826,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.163032,0.683563,0.672797,-0.231313,0.0998961,-0.0659143,-0.111586,1,0.599963,0.000203663,0.600289,0.000173478,-0.089346,-0.145755,0.956211,0.237558,6.32153,-71.2662,-3.12505,0.239754,-0.0676089,0.945906,0.207865,-32.6366,-65.0123,14.7371,-0.68561,1.08195,-0.147401,6.98589,18.4802,1.15077
43,1516772836,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.162721,0.68591,0.670305,-0.23182,0.0999133,-0.06591,-0.111579,1,0.599963,-0.000278373,0.599963,0.000735853,-0.089346,-0.145755,0.956211,0.237558,6.32153,-71.2662,-3.12505,0.239748,-0.0676232,0.945951,0.207667,-32.6452,-64.9893,14.7855,-0.821492,1.08195,-0.142231,6.98589,18.4802,1.15077
44,1516772858,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.162421,0.690433,0.665492,-0.232467,0.09994,-0.0659147,-0.111559,1,0.599963,-0.000479221,0.599636,0.00101704,-0.0895274,-0.145484,0.95637,0.237015,6.38947,-71.2662,-3.12767,0.239259,-0.0672386,0.946097,0.207687,-32.6452,-64.9893,14.7855,-0.821492,1.08195,-0.142231,6.98589,18.4802,1.15077
45,1516772865,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.161343,0.699457,0.656288,-0.232411,0.0999791,-0.0659292,-0.111524,1,0.599963,-0.000358712,0.600289,0.000414496,-0.0895122,-0.145261,0.956547,0.236443,6.38947,-71.2662,-3.12767,0.239253,-0.0672528,0.946141,0.207489,-32.6515,-64.9134,14.8209,-0.957372,1.08195,-0.137004,6.98589,18.4802,1.15077
46,1516772876,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.160414,0.704441,0.651378,-0.231811,0.0999953,-0.0659364,-0.111507,1,0.599963,0.000123323,0.600453,0.000454666,-0.0897089,-0.145212,0.956528,0.236473,6.45741,-71.2662,-3.13031,0.239253,-0.0672528,0.946141,0.207489,-32.6515,-64.9134,14.8209,-0.957372,1.08195,-0.137004,6.98589,18.4802,1.15077
47,1516772886,-0.0208759,0.666326,0.674035,-0.3182,-0.142593,-0.085179,-0.0904662,0.15921,0.70981,0.64617,-0.230839,0.100009,-0.065944,-0.111491,1,0.599963,-0.000840748,0.600289,0.000454666,-0.0897089,-0.145212,0.956528,0.236473,6.45741,-71.2662,-3.13031,0.239253,-0.0672528,0.946141,0.207489,-32.6515,-64.9134,14.8209,-0.957372,1.08195,-0.137004,6.98589,18.4802,1.15077
